t,FR,FL,BR,BL,n_FR,n_FL,n_BR,n_BL,t_FL_HAA,t_FL_HFE,t_FL_KFE,t_FR_HAA,t_FR_HFE,t_FR_KFE,t_HL_HAA,t_HL_HFE,t_HL_KFE,t_HR_HAA,t_HR_HFE,t_HR_KFE,tref_FL_HAA,tref_FL_HFE,tref_FL_KFE,tref_FR_HAA,tref_FR_HFE,tref_FR_KFE,tref_HL_HAA,tref_HL_HFE,tref_HL_KFE,tref_HR_HAA,tref_HR_HFE,tref_HR_KFE,x_FR,y_FR,z_FR,x_FL,y_FL,z_FL,x_HR,y_HR,z_HR,x_HL,y_HL,z_HL
0.0038220882415771484,-0.3527351542176815,-0.3401278463227787,-0.3526360266032564,-0.34022431950174864,0.3527351542176815,2.9935418041820263,10.12251258753212,10.550140512593503,-2.9543107053301,1.6320351031640632,-2.001217916198383,2.9543107053301,1.6320351031640632,-2.001217916198383,-2.9543107053301,-1.6320351031640632,2.001217916198383,2.9543107053301,-1.6320351031640632,2.001217916198383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1946,-0.16891047320814542,0.019102751730829468,0.1946,0.16891047320814542,0.019102751730829468,-0.1946,-0.16891047320814542,0.019102751730829468,-0.1946,0.16891047320814542,0.019102751730829468
0.013816595077514648,-0.22611061825415085,-0.21726558248632002,-0.22616962045157424,-0.21720812184751076,5.79366580946166,6.162920331064053,0.22616962045157424,2.1154164331363834,-2.0921214804985757,0.5879384889903021,1.2240703311911947,2.091960867015168,0.5879324876278673,1.2240876891081758,-2.092085330415963,-0.5879327503876681,-1.2240871140376344,2.091997349782474,-0.5879387516894647,-1.2240697562537353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19367133043430007,-0.16446472952204005,0.015338342009261471,0.19367133043430007,0.16446472952204005,0.015338342009261471,-0.19367133043430007,-0.16446472952204005,0.015338342009261471,-0.19367133043430007,0.16446472952204005,0.015338342009261471
0.019919633865356445,-0.0672325817978432,-0.06163239419482454,-0.06719768209198325,-0.061666289854016135,0.0672325817978432,1.4705325309860162,3.182772120147642,3.5053239837221097,-1.4422717626001134,1.015552777960539,-0.6033286905632105,1.4422589343694867,1.0155892173171863,-0.6035103487585647,-1.44225594645275,-1.0155402325046807,0.6033152295213915,1.442274868569693,-1.015602128415594,0.6035243634789009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1929312093871839,-0.16093104181242524,0.012306816289314973,0.1929312093873904,0.16093104180050696,0.012306816286046143,-0.19293120938739242,-0.1609310418096855,0.012306816289094608,-0.19293120938718594,0.16093104180321938,0.012306816286301328
0.03611564636230469,-0.018654405011783764,-0.014995508968116904,-0.0186701020580598,-0.014980190366229142,1.7566175200617515,2.004661056654321,0.0186701020580598,0.966636128894421,-0.9516232638433768,0.6619715135395567,0.3964693068325573,0.9518375893165221,0.6619801796015183,0.3963625140298159,-0.9515944464073991,-0.661962231734037,-0.39646882914185433,0.9518666352861893,-0.6619897513979847,-0.39636287449765817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1923411205199454,-0.15811881277157497,0.009868842366443628,0.19234112051591767,0.15811881276147996,0.009868842356798094,-0.1923411205196682,-0.15811881276818007,0.009868842366414138,-0.1923411205161915,0.15811881276484324,0.009868842356873256
0.04381132125854492,0.0,0.0,0.0,0.0,0.0,0.6092321420078468,0.9066668911892785,1.0922613532910834,-0.5815291234051135,0.7606544408319829,-0.1475994320203231,0.5818767939708237,0.7606709643834408,-0.1477615885118908,-0.5815051761012923,-0.7606406294192916,0.14759277570021112,0.5819009083167499,-0.7606851397516101,0.14776861833224064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19187035877531816,-0.15587845432912964,0.00791013581492174,0.19187035876865996,0.1558784543374475,0.007910135808171029,-0.1918703587743534,-0.15587845432424147,0.0079101358142286,-0.1918703587696044,0.15587845434229297,0.007910135808899849
0.05553388595581055,0.0,0.0,0.0,0.0,0.6601101312890676,0.734763991664838,0.0,0.3226204520221713,-0.30190139076185135,0.623287219952493,0.16821785552144863,0.302550549402972,0.6232847292176324,0.1681099525265024,-0.3018721675457508,-0.6232761745126176,-0.16821487144981884,0.3025799772917405,-0.6232959747053874,-0.1681131008494221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19149463369390618,-0.15409218347584325,0.006337827111543778,0.1914946336835912,0.15409218350907275,0.006337827107963004,-0.1914946336923255,-0.15409218347012096,0.006337827110720937,-0.19149463368514227,0.15409218351474796,0.0063378271088244675
0.06401944160461426,0.0,0.0,0.0,0.0,0.0,0.11976762097659696,0.10239718407817663,0.15746401945200467,-0.09210307677911278,0.625465429777103,0.010932036630668662,0.09293809092088536,0.6254546739277784,0.010846201917422249,-0.09207437749026387,-0.6254529001611799,-0.010933085460262504,0.09296697587933961,-0.6254674681254546,-0.010845026890516252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19119462005896212,-0.1526670054541938,0.005076500573513887,0.19119462004636967,0.15266700553031143,0.005076500580857901,-0.1911946200567179,-0.15266700544740555,0.00507650057211409,-0.19119462004856858,0.15266700553704673,0.0050765005822782094
0.07474064826965332,0.0,0.0,0.0,0.0,0.4124741000028288,0.41041025276899556,0.04368293461257296,0.0,0.06485296797631084,0.5572275830591582,0.11296088669895799,-0.06374589857358279,0.5572043237799811,0.11292240668101527,0.06488402946035056,-0.557216832252938,-0.11295765146341452,-0.06371464180703508,-0.5572152060143787,-0.1129258681926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1909549834826393,-0.15152931142967394,0.0040652050088814395,0.1909549834684496,0.15152931155432506,0.0040652050294912034,-0.19095498347991474,-0.15152931142206927,0.004065205007203823,-0.19095498347112272,0.15152931156187338,0.004065205031185806
0.07871437072753906,0.0,0.0,0.0,0.0,0.25904209378645254,0.20567265460685502,0.1578959825614044,0.0,0.18066931448448564,0.5326016834727672,0.06926686541337101,-0.17937307071090075,0.5325675728913624,0.0692768094841405,0.18070072497583572,-0.5325910233111062,-0.06926519126480013,-0.17934147523301291,-0.5325783866684617,-0.06927852440243587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19076351330347324,-0.15062071875991642,0.0032547197828756147,0.190763513288899,0.15062071894426254,0.0032547198212460465,-0.19076351330033137,-0.1506207187514785,0.0032547197807693273,-0.190763513291981,0.1506207189526408,0.0032547198233536384
0.08279275894165039,0.0,0.0,0.0,0.0,0.44956642290191257,0.37790888872118145,0.24409527081564536,0.0,0.265100517359631,0.4878182903567849,0.10232026231167257,-0.2635939051998467,0.48777634521808966,0.10237519678456941,0.2651329430151366,-0.48780890100647634,-0.10231706646501504,-0.26356129813656615,-0.48778579616344353,-0.10237862026762468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19061049391747686,-0.14989484214156165,0.0026054021751489714,0.19061049390366197,0.149894842388151,0.0026054022330739696,-0.19061049391407653,-0.14989484213243112,0.002605402172766544,-0.19061049390700124,0.14989484239722,0.0026054022354521506
